id,referencia,poliza_id,vehiculo_id,asegurado_id,fecha_siniestro,lugar,responsable,importe_estimada,estado,Nombre,Apellido
1107,SIN001107,619,619,619,2022-08-19,Madrid,True,2825.15,EN_TRAMITE,María,López
1108,SIN001108,619,619,619,2020-03-09,Madrid,True,556.88,CERRADA,María,López
1109,SIN001109,620,620,620,2023-10-26,Valencia,True,813.35,CERRADA,Ana,López
1110,SIN001110,620,620,620,2023-11-07,Sevilla,True,2559.93,CERRADA,Ana,López
1111,SIN001111,620,620,620,2022-11-05,Valencia,False,3394.66,CERRADA,Ana,López
1112,SIN001112,623,623,623,2023-03-06,Sevilla,True,879.14,EN_TRAMITE,Laura,López
1113,SIN001113,623,623,623,2023-06-04,Valencia,False,1664.36,CERRADA,Laura,López
1114,SIN001114,625,625,625,2020-11-14,Madrid,True,1520.24,CERRADA,Juan,López
1115,SIN001115,629,629,629,2023-10-12,Valencia,False,3002.59,CERRADA,Luis,Sánchez
1116,SIN001116,629,629,629,2021-06-22,Barcelona,False,1993.96,CERRADA,Luis,Sánchez
1117,SIN001117,630,630,630,2020-11-15,Madrid,True,1306.07,EN_TRAMITE,Juan,García
1118,SIN001118,635,635,635,2020-06-07,Sevilla,True,2361.25,EN_TRAMITE,Juan,Martínez
1119,SIN001119,635,635,635,2021-09-09,Madrid,True,584.49,CERRADA,Juan,Martínez
1120,SIN001120,635,635,635,2023-03-19,Valencia,True,1383.9,ABIERTA,Juan,Martínez
1121,SIN001121,640,640,640,2021-01-14,Madrid,True,1853.61,EN_TRAMITE,María,Sánchez
1122,SIN001122,640,640,640,2021-12-10,Madrid,False,992.39,CERRADA,María,Sánchez
1123,SIN001123,640,640,640,2022-10-30,Valencia,True,782.98,ABIERTA,María,Sánchez
1124,SIN001124,641,641,641,2020-07-12,Barcelona,True,1643.52,ABIERTA,Ana,Sánchez
1125,SIN001125,641,641,641,2021-11-18,Sevilla,True,3717.71,EN_TRAMITE,Ana,Sánchez
1126,SIN001126,641,641,641,2023-03-26,Madrid,False,2356.79,CERRADA,Ana,Sánchez
1127,SIN001127,643,643,643,2023-08-31,Sevilla,False,1778.94,ABIERTA,Sofía,López
1128,SIN001128,647,647,647,2023-12-26,Valencia,False,503.36,ABIERTA,Ana,Martínez
1129,SIN001129,651,651,651,2021-08-05,Sevilla,True,1239.97,CERRADA,Laura,López
1130,SIN001130,651,651,651,2022-05-05,Valencia,True,1686.8,CERRADA,Laura,López
1131,SIN001131,651,651,651,2022-05-23,Barcelona,True,1650.68,CERRADA,Laura,López
1132,SIN001132,652,652,652,2024-04-06,Valencia,True,1906.47,CERRADA,Laura,Rodríguez
1133,SIN001133,652,652,652,2022-04-05,Madrid,True,3515.36,CERRADA,Laura,Rodríguez
1134,SIN001134,652,652,652,2022-03-20,Barcelona,True,1895.41,ABIERTA,Laura,Rodríguez
1135,SIN001135,653,653,653,2022-07-03,Sevilla,False,3116.33,ABIERTA,Luis,López
1136,SIN001136,653,653,653,2024-04-23,Valencia,False,3203.48,CERRADA,Luis,López
1137,SIN001137,653,653,653,2020-12-02,Valencia,True,2148.54,CERRADA,Luis,López
1138,SIN001138,667,667,667,2022-02-16,Madrid,False,1129.78,CERRADA,Luis,Sánchez
1139,SIN001139,670,670,670,2022-09-09,Barcelona,True,1824.21,CERRADA,María,Martínez
1140,SIN001140,670,670,670,2024-09-06,Madrid,True,1122.76,EN_TRAMITE,María,Martínez
1141,SIN001141,671,671,671,2022-12-08,Sevilla,False,1927.35,CERRADA,Sofía,García
1142,SIN001142,673,673,673,2024-04-20,Madrid,True,2214.09,CERRADA,Luis,González
1143,SIN001143,674,674,674,2022-12-27,Sevilla,False,589.92,EN_TRAMITE,Ana,Sánchez
1144,SIN001144,675,675,675,2024-06-03,Madrid,False,2259.29,ABIERTA,Miguel,González
1145,SIN001145,676,676,676,2020-02-22,Sevilla,True,1502.62,CERRADA,Sofía,García
1146,SIN001146,676,676,676,2024-06-02,Madrid,False,1359.53,CERRADA,Sofía,García
1147,SIN001147,676,676,676,2021-05-18,Madrid,True,724.84,EN_TRAMITE,Sofía,García
1148,SIN001148,678,678,678,2020-12-25,Sevilla,True,2311.07,CERRADA,Sofía,García
1149,SIN001149,678,678,678,2021-11-20,Madrid,True,3391.77,ABIERTA,Sofía,García
1150,SIN001150,680,680,680,2024-07-01,Valencia,False,1587.1,CERRADA,Luis,López
1151,SIN001151,682,682,682,2021-03-03,Madrid,False,2343.75,CERRADA,Carlos,Sánchez
1152,SIN001152,684,684,684,2021-12-25,Barcelona,False,2665.77,CERRADA,Carlos,González
1153,SIN001153,687,687,687,2024-08-02,Madrid,True,3443.38,EN_TRAMITE,Sofía,Rodríguez
1154,SIN001154,687,687,687,2023-09-01,Barcelona,True,1810.87,EN_TRAMITE,Sofía,Rodríguez
1155,SIN001155,691,691,691,2022-05-21,Valencia,False,2381.31,CERRADA,Miguel,García
1156,SIN001156,691,691,691,2021-09-04,Sevilla,False,1857.42,EN_TRAMITE,Miguel,García
1157,SIN001157,693,693,693,2023-03-11,Sevilla,True,2189.64,CERRADA,Juan,López
1158,SIN001158,695,695,695,2021-08-22,Barcelona,False,878.99,CERRADA,Laura,García
1159,SIN001159,696,696,696,2024-05-27,Valencia,True,2980.92,EN_TRAMITE,Luis,Martínez
1160,SIN001160,696,696,696,2020-11-28,Valencia,True,2607.85,CERRADA,Luis,Martínez
1161,SIN001161,699,699,699,2022-05-12,Valencia,False,2267.75,ABIERTA,Luis,Rodríguez
1162,SIN001162,701,701,701,2021-03-24,Barcelona,False,1798.61,CERRADA,Juan,Rodríguez
1163,SIN001163,701,701,701,2023-11-24,Valencia,True,3295.06,EN_TRAMITE,Juan,Rodríguez
1164,SIN001164,705,705,705,2020-11-06,Valencia,False,3351.02,ABIERTA,Ana,López
1165,SIN001165,705,705,705,2020-09-04,Sevilla,False,1998.86,EN_TRAMITE,Ana,López
1166,SIN001166,705,705,705,2023-08-01,Sevilla,False,766.63,CERRADA,Ana,López
1167,SIN001167,707,707,707,2023-03-21,Valencia,True,2748.22,CERRADA,Juan,Martínez
1168,SIN001168,707,707,707,2020-12-15,Barcelona,True,3716.48,CERRADA,Juan,Martínez
1169,SIN001169,713,713,713,2022-09-14,Sevilla,True,954.92,CERRADA,María,González
1170,SIN001170,713,713,713,2023-07-31,Valencia,False,731.54,ABIERTA,María,González
1171,SIN001171,713,713,713,2021-03-29,Barcelona,True,3060.55,EN_TRAMITE,María,González
1172,SIN001172,715,715,715,2021-08-16,Valencia,False,3068.63,CERRADA,María,Rodríguez
1173,SIN001173,715,715,715,2024-11-14,Madrid,False,1970.35,ABIERTA,María,Rodríguez
1174,SIN001174,715,715,715,2022-09-10,Madrid,True,3958.24,CERRADA,María,Rodríguez
1175,SIN001175,719,719,719,2024-02-27,Sevilla,False,3038.05,CERRADA,Luis,López
1176,SIN001176,719,719,719,2020-06-06,Barcelona,False,1969.8,CERRADA,Luis,López
1177,SIN001177,720,720,720,2024-01-26,Barcelona,False,3405.81,EN_TRAMITE,Laura,García
1178,SIN001178,722,722,722,2022-09-09,Madrid,True,1225.14,ABIERTA,Carlos,González
1179,SIN001179,722,722,722,2022-05-06,Sevilla,True,3414.19,CERRADA,Carlos,González
1180,SIN001180,722,722,722,2023-08-14,Madrid,False,3268.75,ABIERTA,Carlos,González
1181,SIN001181,724,724,724,2020-04-14,Valencia,False,1076.86,CERRADA,Juan,Sánchez
1182,SIN001182,724,724,724,2023-09-11,Sevilla,False,1199.0,CERRADA,Juan,Sánchez
1183,SIN001183,726,726,726,2024-11-02,Madrid,False,1483.72,ABIERTA,Laura,Sánchez
1184,SIN001184,726,726,726,2020-09-25,Sevilla,True,2806.29,ABIERTA,Laura,Sánchez
1185,SIN001185,726,726,726,2023-11-28,Madrid,True,1589.66,CERRADA,Laura,Sánchez
1186,SIN001186,728,728,728,2020-01-19,Valencia,False,1824.69,CERRADA,Miguel,González
1187,SIN001187,728,728,728,2020-10-30,Madrid,False,3739.01,CERRADA,Miguel,González
1188,SIN001188,728,728,728,2024-08-09,Barcelona,False,3772.75,ABIERTA,Miguel,González
1189,SIN001189,729,729,729,2023-11-13,Madrid,False,1161.37,CERRADA,Luis,Sánchez
1190,SIN001190,729,729,729,2022-06-06,Madrid,True,3296.4,CERRADA,Luis,Sánchez
1191,SIN001191,729,729,729,2024-11-12,Valencia,True,1630.97,ABIERTA,Luis,Sánchez
1192,SIN001192,731,731,731,2022-07-26,Barcelona,True,2341.52,CERRADA,Ana,Sánchez
1193,SIN001193,731,731,731,2020-07-21,Madrid,False,2315.22,ABIERTA,Ana,Sánchez
1194,SIN001194,731,731,731,2021-04-09,Madrid,False,2790.29,ABIERTA,Ana,Sánchez
1195,SIN001195,736,736,736,2020-12-24,Barcelona,False,563.35,ABIERTA,Sofía,Martínez
1196,SIN001196,742,742,742,2020-02-12,Barcelona,False,921.94,EN_TRAMITE,Laura,González
1197,SIN001197,742,742,742,2022-01-13,Sevilla,False,1617.48,CERRADA,Laura,González
1198,SIN001198,742,742,742,2022-03-14,Sevilla,False,2638.4,EN_TRAMITE,Laura,González
1199,SIN001199,744,744,744,2023-04-18,Barcelona,False,1085.91,CERRADA,Laura,García
1200,SIN001200,744,744,744,2024-08-27,Barcelona,True,578.46,EN_TRAMITE,Laura,García
1201,SIN001201,746,746,746,2023-06-12,Sevilla,False,3015.94,CERRADA,Juan,Martínez
1202,SIN001202,746,746,746,2024-07-15,Sevilla,False,1367.74,EN_TRAMITE,Juan,Martínez
1203,SIN001203,749,749,749,2024-02-02,Barcelona,True,725.05,EN_TRAMITE,María,García
1204,SIN001204,751,751,751,2020-03-20,Madrid,False,2973.26,CERRADA,Carlos,García
1205,SIN001205,751,751,751,2020-03-10,Madrid,False,563.45,EN_TRAMITE,Carlos,García
1206,SIN001206,751,751,751,2022-02-24,Sevilla,False,1833.53,ABIERTA,Carlos,García
1207,SIN001207,756,756,756,2020-06-06,Sevilla,False,3836.52,CERRADA,Ana,Rodríguez
1208,SIN001208,756,756,756,2020-08-23,Madrid,True,1939.48,EN_TRAMITE,Ana,Rodríguez
1209,SIN001209,756,756,756,2023-11-11,Valencia,True,1831.5,CERRADA,Ana,Rodríguez
1210,SIN001210,757,757,757,2022-12-05,Madrid,False,1008.95,CERRADA,Laura,Martínez
1211,SIN001211,757,757,757,2020-03-08,Barcelona,True,2783.52,ABIERTA,Laura,Martínez
1212,SIN001212,757,757,757,2021-01-06,Barcelona,True,1072.69,CERRADA,Laura,Martínez
1213,SIN001213,759,759,759,2021-07-11,Madrid,False,590.65,CERRADA,Ana,Rodríguez
1214,SIN001214,759,759,759,2023-07-13,Barcelona,False,1118.69,EN_TRAMITE,Ana,Rodríguez
1215,SIN001215,761,761,761,2021-04-21,Valencia,True,1489.88,ABIERTA,Sofía,Martínez
1216,SIN001216,761,761,761,2024-10-15,Valencia,False,1486.89,EN_TRAMITE,Sofía,Martínez
1217,SIN001217,761,761,761,2023-10-10,Sevilla,False,609.73,ABIERTA,Sofía,Martínez
1218,SIN001218,762,762,762,2022-10-20,Valencia,True,1282.09,EN_TRAMITE,Carlos,Martínez
1219,SIN001219,767,767,767,2023-12-14,Barcelona,True,1495.03,CERRADA,Luis,Rodríguez
1220,SIN001220,767,767,767,2020-04-24,Valencia,True,808.79,CERRADA,Luis,Rodríguez
1221,SIN001221,767,767,767,2021-07-05,Sevilla,False,807.76,EN_TRAMITE,Luis,Rodríguez
1222,SIN001222,770,770,770,2022-03-06,Barcelona,False,3109.56,CERRADA,María,González
1223,SIN001223,770,770,770,2021-11-29,Barcelona,False,709.42,CERRADA,María,González
1224,SIN001224,771,771,771,2021-12-27,Madrid,False,2786.32,CERRADA,Juan,Rodríguez
1225,SIN001225,771,771,771,2023-08-07,Sevilla,True,1589.94,CERRADA,Juan,Rodríguez
1226,SIN001226,771,771,771,2023-02-16,Sevilla,True,2065.63,ABIERTA,Juan,Rodríguez
1227,SIN001227,772,772,772,2021-06-28,Barcelona,False,2929.84,CERRADA,Ana,Martínez
1228,SIN001228,772,772,772,2022-01-27,Valencia,False,1573.7,ABIERTA,Ana,Martínez
1229,SIN001229,772,772,772,2020-10-24,Madrid,False,1418.39,CERRADA,Ana,Martínez
1230,SIN001230,779,779,779,2022-01-06,Valencia,False,2820.85,EN_TRAMITE,Miguel,Sánchez
1231,SIN001231,781,781,781,2023-03-15,Valencia,False,900.4,CERRADA,Luis,Sánchez
1232,SIN001232,781,781,781,2021-12-28,Valencia,True,1607.88,CERRADA,Luis,Sánchez
1233,SIN001233,783,783,783,2021-02-06,Madrid,True,3658.21,ABIERTA,Luis,Sánchez
1234,SIN001234,783,783,783,2024-08-28,Sevilla,False,3484.88,CERRADA,Luis,Sánchez
1235,SIN001235,783,783,783,2020-10-11,Valencia,False,1464.86,EN_TRAMITE,Luis,Sánchez
1236,SIN001236,784,784,784,2021-08-31,Valencia,True,1485.67,CERRADA,Ana,García
1237,SIN001237,784,784,784,2023-06-06,Madrid,False,3219.95,EN_TRAMITE,Ana,García
1238,SIN001238,786,786,786,2024-09-24,Barcelona,True,974.81,CERRADA,Sofía,Sánchez
1239,SIN001239,786,786,786,2024-12-31,Sevilla,False,3592.48,EN_TRAMITE,Sofía,Sánchez
1240,SIN001240,786,786,786,2020-10-01,Sevilla,True,1409.69,ABIERTA,Sofía,Sánchez
1241,SIN001241,787,787,787,2024-07-01,Barcelona,True,2143.02,ABIERTA,Luis,Rodríguez
1242,SIN001242,788,788,788,2021-08-14,Madrid,True,1034.0,ABIERTA,Juan,López
1243,SIN001243,788,788,788,2022-03-28,Madrid,True,993.36,ABIERTA,Juan,López
1244,SIN001244,788,788,788,2023-05-18,Madrid,False,1478.73,CERRADA,Juan,López
1245,SIN001245,789,789,789,2020-03-26,Valencia,True,3599.38,CERRADA,Laura,López
1246,SIN001246,789,789,789,2023-01-17,Barcelona,True,3841.17,CERRADA,Laura,López
1247,SIN001247,790,790,790,2022-02-14,Barcelona,True,2393.31,ABIERTA,Laura,López
1248,SIN001248,790,790,790,2022-07-19,Barcelona,False,1444.2,ABIERTA,Laura,López
1249,SIN001249,791,791,791,2022-05-10,Sevilla,True,3865.91,CERRADA,Laura,González
1250,SIN001250,791,791,791,2021-11-10,Barcelona,False,2175.23,CERRADA,Laura,González
1251,SIN001251,791,791,791,2023-02-16,Sevilla,True,1634.2,CERRADA,Laura,González
1252,SIN001252,792,792,792,2024-09-07,Madrid,False,3890.69,CERRADA,Laura,González
1253,SIN001253,798,798,798,2020-11-03,Barcelona,False,725.87,CERRADA,Carlos,García
1254,SIN001254,799,799,799,2023-05-08,Madrid,True,741.54,ABIERTA,Carlos,García
1255,SIN001255,799,799,799,2022-04-14,Barcelona,True,3068.25,CERRADA,Carlos,García
1256,SIN001256,804,804,804,2021-08-16,Barcelona,True,1514.44,ABIERTA,Ana,Sánchez
1257,SIN001257,806,806,806,2021-11-23,Barcelona,True,3609.72,ABIERTA,Juan,García
1258,SIN001258,808,808,808,2023-08-20,Valencia,True,1539.95,CERRADA,Carlos,López
1259,SIN001259,808,808,808,2023-03-31,Madrid,True,3495.75,CERRADA,Carlos,López
1260,SIN001260,808,808,808,2021-02-16,Barcelona,True,1507.15,EN_TRAMITE,Carlos,López
1261,SIN001261,811,811,811,2022-03-13,Valencia,True,3615.66,CERRADA,María,Martínez
1262,SIN001262,811,811,811,2020-11-17,Madrid,False,3073.77,EN_TRAMITE,María,Martínez
1263,SIN001263,811,811,811,2020-08-29,Valencia,True,3837.91,CERRADA,María,Martínez
1264,SIN001264,813,813,813,2021-01-02,Barcelona,True,2949.88,CERRADA,Laura,Sánchez
1265,SIN001265,813,813,813,2023-12-03,Sevilla,False,1343.41,CERRADA,Laura,Sánchez
1266,SIN001266,813,813,813,2023-05-12,Madrid,True,3320.06,EN_TRAMITE,Laura,Sánchez
1267,SIN001267,814,814,814,2023-12-08,Barcelona,False,3023.8,EN_TRAMITE,Carlos,Martínez
1268,SIN001268,814,814,814,2024-05-07,Madrid,True,535.86,CERRADA,Carlos,Martínez
1269,SIN001269,814,814,814,2024-06-09,Madrid,False,1174.99,CERRADA,Carlos,Martínez
1270,SIN001270,815,815,815,2024-07-23,Sevilla,True,3246.95,CERRADA,Laura,García
1271,SIN001271,817,817,817,2022-08-01,Valencia,False,3811.96,CERRADA,Miguel,Rodríguez
1272,SIN001272,817,817,817,2021-08-19,Barcelona,False,1216.78,CERRADA,Miguel,Rodríguez
1273,SIN001273,818,818,818,2021-09-18,Valencia,True,3306.3,ABIERTA,Ana,López
1274,SIN001274,818,818,818,2022-03-18,Sevilla,False,2516.74,CERRADA,Ana,López
1275,SIN001275,819,819,819,2022-06-25,Valencia,True,3537.28,ABIERTA,Luis,Rodríguez
1276,SIN001276,822,822,822,2020-04-22,Madrid,False,2418.97,ABIERTA,Laura,García
1277,SIN001277,823,823,823,2023-12-18,Barcelona,False,678.39,CERRADA,Luis,López
1278,SIN001278,823,823,823,2023-02-03,Madrid,True,1452.19,EN_TRAMITE,Luis,López
1279,SIN001279,823,823,823,2023-10-30,Madrid,True,1125.31,CERRADA,Luis,López
1280,SIN001280,824,824,824,2024-08-06,Barcelona,False,1266.89,EN_TRAMITE,Sofía,Sánchez
1281,SIN001281,824,824,824,2023-10-24,Valencia,True,664.84,CERRADA,Sofía,Sánchez
1282,SIN001282,824,824,824,2021-06-07,Barcelona,False,1540.7,EN_TRAMITE,Sofía,Sánchez
1283,SIN001283,828,828,828,2024-03-07,Sevilla,False,2294.12,EN_TRAMITE,Carlos,Martínez
1284,SIN001284,828,828,828,2022-05-22,Valencia,True,3728.59,EN_TRAMITE,Carlos,Martínez
1285,SIN001285,828,828,828,2023-10-14,Sevilla,True,792.45,EN_TRAMITE,Carlos,Martínez
1286,SIN001286,839,839,839,2020-10-10,Madrid,True,565.86,EN_TRAMITE,Sofía,González
1287,SIN001287,843,843,843,2022-10-10,Sevilla,True,3709.66,CERRADA,María,Sánchez
1288,SIN001288,845,845,845,2024-05-09,Madrid,True,548.23,EN_TRAMITE,Luis,López
1289,SIN001289,849,849,849,2020-12-19,Valencia,True,942.28,CERRADA,Luis,González
1290,SIN001290,855,855,855,2021-12-17,Madrid,False,2141.3,ABIERTA,Carlos,Martínez
1291,SIN001291,855,855,855,2021-12-14,Barcelona,True,3107.34,CERRADA,Carlos,Martínez
1292,SIN001292,859,859,859,2021-06-10,Sevilla,True,3102.24,CERRADA,María,García
1293,SIN001293,859,859,859,2024-09-02,Valencia,True,2043.07,ABIERTA,María,García
1294,SIN001294,862,862,862,2024-06-01,Madrid,True,571.3,CERRADA,María,López
1295,SIN001295,863,863,863,2021-10-20,Sevilla,True,2646.26,EN_TRAMITE,Miguel,González
1296,SIN001296,863,863,863,2024-02-06,Valencia,False,1495.75,CERRADA,Miguel,González
1297,SIN001297,863,863,863,2024-03-03,Valencia,False,1255.26,CERRADA,Miguel,González
1298,SIN001298,868,868,868,2023-07-06,Valencia,False,2364.1,ABIERTA,Sofía,González
1299,SIN001299,868,868,868,2024-09-18,Barcelona,False,3039.78,EN_TRAMITE,Sofía,González
1300,SIN001300,869,869,869,2022-05-06,Sevilla,True,1795.51,CERRADA,María,Sánchez
1301,SIN001301,869,869,869,2023-12-11,Sevilla,True,3592.15,CERRADA,María,Sánchez
1302,SIN001302,870,870,870,2020-07-10,Valencia,True,1702.23,CERRADA,Sofía,López
1303,SIN001303,871,871,871,2023-02-20,Valencia,True,1478.22,EN_TRAMITE,Ana,García
1304,SIN001304,871,871,871,2021-05-21,Valencia,True,3354.81,ABIERTA,Ana,García
1305,SIN001305,874,874,874,2020-01-11,Sevilla,False,3628.08,CERRADA,Juan,González
1306,SIN001306,874,874,874,2021-11-22,Sevilla,True,1003.18,EN_TRAMITE,Juan,González
1307,SIN001307,874,874,874,2023-05-17,Valencia,True,3792.81,ABIERTA,Juan,González
1308,SIN001308,877,877,877,2023-07-11,Valencia,False,991.17,EN_TRAMITE,Juan,García
1309,SIN001309,879,879,879,2023-11-11,Madrid,False,2842.03,CERRADA,Luis,Sánchez
1310,SIN001310,879,879,879,2024-10-07,Sevilla,True,639.85,EN_TRAMITE,Luis,Sánchez
1311,SIN001311,879,879,879,2022-07-26,Sevilla,True,2230.47,ABIERTA,Luis,Sánchez
1312,SIN001312,883,883,883,2023-03-10,Madrid,True,3812.87,EN_TRAMITE,Luis,González
1313,SIN001313,883,883,883,2020-01-25,Sevilla,True,2443.94,CERRADA,Luis,González
1314,SIN001314,885,885,885,2023-05-08,Valencia,True,1538.43,CERRADA,Luis,Rodríguez
1315,SIN001315,885,885,885,2021-08-04,Barcelona,False,3789.55,ABIERTA,Luis,Rodríguez
1316,SIN001316,885,885,885,2020-01-28,Valencia,False,1077.75,CERRADA,Luis,Rodríguez
1317,SIN001317,886,886,886,2021-03-11,Madrid,False,723.3,ABIERTA,Ana,Sánchez
1318,SIN001318,887,887,887,2020-06-04,Barcelona,True,1383.03,ABIERTA,Juan,López
1319,SIN001319,887,887,887,2021-02-04,Valencia,False,3161.11,ABIERTA,Juan,López
1320,SIN001320,887,887,887,2020-10-06,Sevilla,True,2899.4,ABIERTA,Juan,López
1321,SIN001321,888,888,888,2020-08-25,Barcelona,False,2130.05,EN_TRAMITE,Miguel,Sánchez
1322,SIN001322,888,888,888,2024-12-14,Sevilla,True,2022.02,CERRADA,Miguel,Sánchez
1323,SIN001323,888,888,888,2023-06-11,Valencia,True,2568.07,ABIERTA,Miguel,Sánchez
1324,SIN001324,889,889,889,2023-01-21,Sevilla,True,3085.27,ABIERTA,Laura,Rodríguez
1325,SIN001325,889,889,889,2024-01-22,Barcelona,False,3909.14,CERRADA,Laura,Rodríguez
1326,SIN001326,889,889,889,2022-03-05,Sevilla,True,3291.88,CERRADA,Laura,Rodríguez
1327,SIN001327,890,890,890,2023-12-30,Valencia,False,2365.48,ABIERTA,Carlos,Martínez
1328,SIN001328,890,890,890,2024-03-12,Madrid,True,3590.17,CERRADA,Carlos,Martínez
1329,SIN001329,898,898,898,2022-12-19,Madrid,True,3445.87,CERRADA,María,López
1330,SIN001330,898,898,898,2023-05-11,Valencia,True,856.95,CERRADA,María,López
1331,SIN001331,898,898,898,2022-10-30,Sevilla,True,1770.38,CERRADA,María,López
1332,SIN001332,905,905,905,2022-10-24,Barcelona,False,663.4,CERRADA,Laura,García
1333,SIN001333,905,905,905,2021-10-09,Madrid,True,1628.83,CERRADA,Laura,García
1334,SIN001334,906,906,906,2021-03-23,Sevilla,False,3937.7,EN_TRAMITE,Carlos,López
1335,SIN001335,906,906,906,2024-02-21,Barcelona,False,1804.47,CERRADA,Carlos,López
1336,SIN001336,910,910,910,2021-02-14,Madrid,True,2857.93,ABIERTA,Miguel,Rodríguez
1337,SIN001337,914,914,914,2021-11-20,Sevilla,True,2465.71,CERRADA,Carlos,López
1338,SIN001338,914,914,914,2024-10-15,Barcelona,False,1658.35,CERRADA,Carlos,López
1339,SIN001339,916,916,916,2022-12-10,Madrid,True,3401.08,EN_TRAMITE,Carlos,Sánchez
1340,SIN001340,916,916,916,2023-04-03,Sevilla,False,2764.29,CERRADA,Carlos,Sánchez
1341,SIN001341,917,917,917,2022-08-25,Valencia,False,1370.25,CERRADA,María,Rodríguez
1342,SIN001342,917,917,917,2022-08-25,Valencia,False,934.77,CERRADA,María,Rodríguez
1343,SIN001343,917,917,917,2022-01-04,Valencia,True,2553.32,ABIERTA,María,Rodríguez
1344,SIN001344,919,919,919,2020-09-07,Valencia,False,1018.1,CERRADA,Laura,López
1345,SIN001345,919,919,919,2021-09-10,Barcelona,False,3572.51,CERRADA,Laura,López
1346,SIN001346,922,922,922,2023-05-04,Sevilla,True,3150.26,ABIERTA,Sofía,López
1347,SIN001347,923,923,923,2023-10-26,Barcelona,False,3399.99,ABIERTA,Miguel,Martínez
1348,SIN001348,923,923,923,2020-12-18,Barcelona,True,3139.56,ABIERTA,Miguel,Martínez
1349,SIN001349,923,923,923,2021-08-10,Barcelona,False,1744.61,CERRADA,Miguel,Martínez
1350,SIN001350,926,926,926,2021-09-19,Madrid,False,3820.42,CERRADA,Luis,González
1351,SIN001351,926,926,926,2022-06-03,Valencia,True,3757.13,CERRADA,Luis,González
1352,SIN001352,927,927,927,2020-05-10,Valencia,True,2205.06,ABIERTA,Sofía,García
1353,SIN001353,930,930,930,2023-09-29,Sevilla,False,3922.76,ABIERTA,Juan,Sánchez
1354,SIN001354,930,930,930,2023-05-02,Barcelona,True,517.17,EN_TRAMITE,Juan,Sánchez
1355,SIN001355,930,930,930,2023-04-08,Barcelona,True,1366.83,ABIERTA,Juan,Sánchez
1356,SIN001356,937,937,937,2024-09-23,Barcelona,True,3843.68,CERRADA,Miguel,Sánchez
1357,SIN001357,937,937,937,2023-10-09,Barcelona,False,657.73,CERRADA,Miguel,Sánchez
1358,SIN001358,938,938,938,2021-04-14,Valencia,True,3105.03,CERRADA,Carlos,González
1359,SIN001359,940,940,940,2021-01-20,Valencia,True,620.21,CERRADA,Miguel,Rodríguez
1360,SIN001360,940,940,940,2023-05-25,Barcelona,False,3990.02,CERRADA,Miguel,Rodríguez
1361,SIN001361,943,943,943,2021-05-05,Valencia,False,907.07,CERRADA,Luis,Martínez
1362,SIN001362,946,946,946,2021-04-08,Sevilla,False,3392.66,ABIERTA,Ana,González
1363,SIN001363,946,946,946,2023-05-02,Valencia,False,2513.43,CERRADA,Ana,González
1364,SIN001364,952,952,952,2023-09-19,Valencia,False,2430.86,ABIERTA,Carlos,González
1365,SIN001365,952,952,952,2023-09-17,Sevilla,True,2303.42,ABIERTA,Carlos,González
1366,SIN001366,952,952,952,2022-11-15,Barcelona,True,563.32,CERRADA,Carlos,González
1367,SIN001367,955,955,955,2024-10-14,Madrid,False,2827.23,ABIERTA,Sofía,López
1368,SIN001368,956,956,956,2023-09-07,Valencia,True,2712.62,CERRADA,Miguel,López
1369,SIN001369,956,956,956,2022-02-16,Madrid,True,3802.58,CERRADA,Miguel,López
1370,SIN001370,957,957,957,2023-03-17,Sevilla,False,3553.7,CERRADA,Carlos,Martínez
1371,SIN001371,957,957,957,2022-12-30,Barcelona,False,1088.62,CERRADA,Carlos,Martínez
1372,SIN001372,958,958,958,2023-02-05,Sevilla,True,2861.63,EN_TRAMITE,Sofía,González
1373,SIN001373,959,959,959,2023-09-16,Sevilla,True,3553.16,ABIERTA,Juan,Rodríguez
1374,SIN001374,959,959,959,2024-01-19,Barcelona,False,2542.0,CERRADA,Juan,Rodríguez
1375,SIN001375,961,961,961,2020-07-20,Valencia,True,1467.18,CERRADA,Carlos,Sánchez
1376,SIN001376,961,961,961,2023-02-20,Valencia,False,2795.22,EN_TRAMITE,Carlos,Sánchez
1377,SIN001377,963,963,963,2023-08-02,Madrid,False,750.38,CERRADA,María,García
1378,SIN001378,963,963,963,2020-02-29,Sevilla,False,2211.02,ABIERTA,María,García
1379,SIN001379,971,971,971,2023-07-21,Sevilla,False,2216.23,CERRADA,Carlos,González
1380,SIN001380,971,971,971,2023-12-18,Madrid,False,3477.62,ABIERTA,Carlos,González
1381,SIN001381,974,974,974,2022-09-13,Valencia,True,505.55,CERRADA,Luis,López
1382,SIN001382,974,974,974,2023-09-04,Barcelona,True,696.8,CERRADA,Luis,López
1383,SIN001383,974,974,974,2022-11-20,Valencia,False,1073.98,ABIERTA,Luis,López
1384,SIN001384,975,975,975,2023-07-31,Valencia,False,2074.98,ABIERTA,María,López
1385,SIN001385,975,975,975,2024-11-17,Madrid,False,3030.04,EN_TRAMITE,María,López
1386,SIN001386,976,976,976,2024-09-09,Barcelona,True,3279.69,CERRADA,Laura,García
1387,SIN001387,977,977,977,2020-06-18,Madrid,False,1045.4,ABIERTA,Ana,López
